to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
UW-Stevens Point,L,1.00,GEN EL,General Elective,THEA 142,UW-Parkside,"HU1, BSHU1, BAHU1, BMHU1",Theatre in City Field Trip:,
UW-Stevens Point,L,3.00,THEA EL,Theatre Elective,THEA 150,UW-Parkside,,Text Analysis For the Theatre:,
UW-Stevens Point,L,3.00,THEA EL,Theatre Elective,THEA 160,UW-Parkside,,Principles of Theatre Design,
UW-Stevens Point,U,3.00,THEA 351,Clscl&Medvl Thea Hist,THEA 206,UW-Parkside,"HU1,ART,BSHU1,BAHU1,BMHU1",Theatre History to 1660,
UW-Stevens Point,L,3.00,GEN EL,General Elective,THEA 207,UW-Parkside,"HU1, BSHU1, BAHU1, BMHU1",Theatre History 1660-Present,
UW-Stevens Point,L,3.00,GEN EL,General Elective,THEA 208,UW-Parkside,"HU1, MNS, BSHU1, BAHU1, BMHU1",Multiculturl Thea in Amer (Dv),
UW-Stevens Point,L,2.00-3.00,THEA EL,Theatre Elective,THEA 212,UW-Parkside,,Intermed Tech Production,8
UW-Stevens Point,L,2.00-3.00,THEA EL,Theatre Elective,THEA 213,UW-Parkside,,Assist Directr/Stage Mngr,8
UW-Stevens Point,L,1.00-3.00,THEA EL,Theatre Elective,THEA 214,UW-Parkside,,Intermed Acting Practicum,8
UW-Stevens Point,L,3.00,GEN EL,General Elective,THEA 215,UW-Parkside,"HU1, BSHU1, BAHU1, BMHU1",Lgbtq Represnt on Stage/Screen,
UW-Stevens Point,L,2.00,THEA EL,Theatre Elective,THEA 217,UW-Parkside,,Theatre Dance II,
UW-Stevens Point,L,2.00,THEA EL,Theatre Elective,THEA 221,UW-Parkside,,Theatrical Make-Up II,
UW-Stevens Point,L,3.00,THEA EL,Theatre Elective,THEA 225,UW-Parkside,,Acting II,
UW-Stevens Point,L,3.00,THEA EL,Theatre Elective,THEA 228,UW-Parkside,,Voice For the Actor I,
