to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
UW-Oshkosh,U,3.00,HISTORY EL,History Elective,HIST 434,UW-River Falls,DC,Germany-Bismarck - Hitler,
UW-Oshkosh,U,3.00,HISTORY EL,History Elective,HIST 436,UW-River Falls,DC,Hist of Colonial & Imperial,
UW-Oshkosh,U,3.00,HISTORY 370,Imperial Russia,HIST 437,UW-River Falls,DC,Early Russian Hist - 1861,
UW-Oshkosh,U,3.00,HISTORY 371,Modern Russia (Ss),HIST 438,UW-River Falls,DC,Soviet Hist Af.1861,
UW-Oshkosh,U,3.00,POLI SCI EL,Political Science Elective,HIST 439,UW-River Falls,AD,Politics in China,
UW-Oshkosh,U,3.00,HISTORY EL,History Elective,HIST 445,UW-River Falls,DC,Historical Conservation Lab,
UW-Oshkosh,U,3.00,HISTORY EL,History Elective,HIST 460,UW-River Falls,DC,History Colloquium,
UW-Oshkosh,U,3.00,HISTORY EL,History Elective,HIST 468,UW-River Falls,DC,American Intell Hist,
UW-Oshkosh,U,3.00,HISTORY EL,History Elective,HIST 480,UW-River Falls,DC,Read in Mat & Pop Culture,
UW-Oshkosh,U,3.00,HISTORY EL,History Elective,HIST 481,UW-River Falls,"DC, EA",Material & Popular Culture,
UW-Oshkosh,U,3.00,HISTORY EL,History Elective,HIST 483,UW-River Falls,"DC, EA",Reading Sem:Race & Ethnicity,
UW-Oshkosh,U,3.00,HISTORY EL,History Elective,HIST 485,UW-River Falls,DC,History Seminar,
UW-Oshkosh,U,3.00,HISTORY EL,History Elective,HIST 486,UW-River Falls,DC,Sem:  Hist of the Americas,
UW-Oshkosh,U,0.50-3.00,HISTORY EL,History Elective,HIST 489,UW-River Falls,DC,St: History,8
UW-Oshkosh,U,1.00-4.00,HISTORY 456,Related Readings,HIST 490,UW-River Falls,DC,Readings in History,8
UW-Oshkosh,U,1.00-3.00,HISTORY 446,Independent Study,HIST 499,UW-River Falls,DC,Independent Study,8
UW-Oshkosh,L,1.00,KINESIOL ACT,Kinesiology Activity,HEAL 138,UW-River Falls,AC,Aerobics,
UW-Oshkosh,L,3.00,BIOLOGY EL,Biology and Microbiology Elective,HEAL 262,UW-River Falls,,Anatomy & Ex. Phys,
UW-Oshkosh,L,3.00,BIOLOGY EL,Biology and Microbiology Elective,HEAL 263,UW-River Falls,,Human Anatomy,
UW-Oshkosh,U,3.00,HLTH EDU 310,Consumer Health,HEAL 269,UW-River Falls,,Wellness,
UW-Oshkosh,L,0.50-3.00,HLTH EDU EL,Health Education Elective,HEAL 289,UW-River Falls,,Special Topics in Health,8
UW-Oshkosh,L,3.00,HLTH EDU 211,Nutrition & Weight Control,HEAL 315,UW-River Falls,,Nutrition,
UW-Oshkosh,U,3.00,HLTH EDU EL,Health Education Elective,HEAL 340,UW-River Falls,,Wellness,
UW-Oshkosh,U,3.00,HLTH EDU EL,Health Education Elective,HEAL 341,UW-River Falls,,Health Promo At the Worksite,
UW-Oshkosh,U,3.00,HLTH EDU EL,Health Education Elective,HEAL 350,UW-River Falls,,Community Health,
UW-Oshkosh,U,3.00,HLTH EDU 308,Instructional Strategies Hlth,HEAL 360,UW-River Falls,,Meth & Mat in Health Educ,
UW-Oshkosh,U,3.00,HLTH EDU 401,Health Ed Elem Schl,HEAL 361,UW-River Falls,,Meth & Mat For Elem Teach,
UW-Oshkosh,U,2.00,BIOLOGY EL,Biology and Microbiology Elective,HEAL 364,UW-River Falls,CA,Adv Human Anatomy Lab,
UW-Oshkosh,U,2.00,PHY ED 441,Organization & Admin Phy Educ,HEAL 365,UW-River Falls,,Organ & Admin of He,
UW-Oshkosh,U,4.00,KINESIOL 350,Physiology of Exercise,HEAL 366,UW-River Falls,,Exercise Physiology,
UW-Oshkosh,U,0.50-3.00,HLTH EDU EL,Health Education Elective,HEAL 389,UW-River Falls,,Special Topics in Health,8
UW-Oshkosh,L,2.00,HLTH EDU 240,Human Sexuality,HEAL 460,UW-River Falls,"AF, DI",Teach Fam Life & Sex Ed,
UW-Oshkosh,L,3.00,HLTH EDU 220,School Health Program,HEAL 465,UW-River Falls,,Health Ed Prom and Plan,
UW-Oshkosh,U,0.50-3.00,HLTH EDU 402,Seminar in Health Education,HEAL 469,UW-River Falls,,Topics:Health Educ,8
UW-Oshkosh,U,1.00-4.00,HLTH EDU EL,Health Education Elective,HEAL 470,UW-River Falls,,Health Education Practicum,8
UW-Oshkosh,U,1.00-3.00,HLTH EDU 456,Related Readings,HEAL 490,UW-River Falls,,Readings in Health Educ,8
UW-Oshkosh,L,3.00,THEATRE 243,Women in Arts: Encntrs(Xc),HUM 210,UW-River Falls,BA,Women in the Arts,
UW-Oshkosh,L,4.00,GEN EL,General Elective,HUM 255,UW-River Falls,BE,Arts & Ideas I,
