to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 105,Madison Area Tech. College,,Human Sexuality,5
UW Branch Campus,L,3.00,ECO EL,Economics Elective,SOCSCI (809) 111,Madison Area Tech. College,SS,Economics,
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 115,Madison Area Tech. College,,Leadership a M,5
UW Branch Campus,,1.00,NDC,No Degree Credit,SOCSCI (809) 117,Madison Area Tech. College,,Global Horizons Series,5
UW Branch Campus,L,3.00,POL 104,Amer Gov & Politics,SOCSCI (809) 122,Madison Area Tech. College,"UCTA,SS",Intro to Amer Government,22
UW Branch Campus,L,3.00,GEN EL,General Elective,SOCSCI (809) 125,Madison Area Tech. College,SS,Government Process/Practice,
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 127,Madison Area Tech. College,,Human Development,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 128,Madison Area Tech. College,,Marriage & Family,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 131,Madison Area Tech. College,,Psychology,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 133,Madison Area Tech. College,,Developmental Psychology,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 136,Madison Area Tech. College,,General Applied Psychology,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 137,Madison Area Tech. College,,Abnormal Psychology,5
UW Branch Campus,L,3.00,ECO EL,Economics Elective,SOCSCI (809) 143,Madison Area Tech. College,,Microeconomics,
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 145,Madison Area Tech. College,,Urban/Rural Commun,5
UW Branch Campus,L,3.00,GEN EL,General Elective,SOCSCI (809) 151,Madison Area Tech. College,SS,Psych of Hum Rel,
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 153,Madison Area Tech. College,,American Inst,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 155,Madison Area Tech. College,,Industrial Psych,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 156,Madison Area Tech. College,,Aging Social Prob,5
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,SOCSCI (809) 159,Madison Area Tech. College,,Abnormal Psychology,
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 160,Madison Area Tech. College,,Business Law I,5
UW Branch Campus,,3.00,NDC,No Degree Credit,SOCSCI (809) 161,Madison Area Tech. College,,Business Law II,5
UW Branch Campus,L,3.00,GEN EL,General Elective,SOCSCI (809) 166,Madison Area Tech. College,"EL, UCTA",Intro to Ethics: Theory & App,22
UW Branch Campus,,1.00,NDC,No Degree Credit,SOCSCI (809) 167,Madison Area Tech. College,,Ind Study/Leadership,5
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI (809) 172,Madison Area Tech. College,"SS, UCTA",Introduction to Diversity Stud,22
UW Branch Campus,L,3.00,SOC 130,Contemp Social Prob,SOCSCI (809) 174,Madison Area Tech. College,SS,Social Problems,
UW Branch Campus,L,3.00,PSY EL,Psychology Elective,SOCSCI (809) 188,Madison Area Tech. College,SS,Developmental Psychology,
UW Branch Campus,L,3.00,ECO 101,Intro to Economics,SOCSCI (809) 195,Madison Area Tech. College,"UCTA,SS",Economics,22
UW Branch Campus,L,3.00,SOC EL,Sociology Elective,SOCSCI (809) 196,Madison Area Tech. College,"SS, UCTA",Intro to Sociology,22
UW Branch Campus,L,3.00,GEN EL,General Elective,SOCSCI (809) 197,Madison Area Tech. College,SS,Contemporary Amer Society,
UW Branch Campus,L,3.00,PSY 202,Introductory Psych,SOCSCI (809) 198,Madison Area Tech. College,"UCTA,SS",Intro to Psychology,22
