4684,,3.00,PEGNRL EL,Physical Education General Elective,HESM 138,4690,GP,Jogging For Fun & Fitness,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 139,4690,GP,Disc Golf,
4684,L,1.00,PEGNRL 106,Beg Aerobic Exer & Dance,HESM 140,4690,GP,Aerobics I,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 141,4690,GP,Golf,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 142,4690,GP,Golf II,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 150,4690,GP,Aerobics II,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 157,4690,GP,Karate I,
4684,,1.00,GEN EL,General Elective,GNED 101,4690,,University Seminar,
4684,,1.00,GEN EL,General Elective,GNED 290,4690,,Special Topics,"263, 8"
4684,L,4.00,GERMAN 141,Beginning German,GER 103,4690,GH,Introductory German I,
4684,L,4.00,GERMAN 142,Beginning German,GER 104,4690,GH,Introductory German II,
4684,L,4.00,GERMAN 251,Intermediate German,GER 203,4690,GH,Intermediate German I,
4684,L,4.00,GERMAN 252,Intermediate German,GER 204,4690,GH,Intermediate German II,
4684,U,3.00,GERMAN 350,German Civilization,GER 210,4690,,Ger Civ/Culture (in Engl),
4684,,3.00,GERMAN EL,German Elective,GER 225,4690,GH,Intro German Lit Trans:,
4684,,3.00,GERMAN EL,German Elective,GER 275,4690,,Business German,
4684,,1.00,GERMAN EL,German Elective,GER 290,4690,,Special Topics,"263, 8"
4684,U,3.00,GERMAN 321,Adv German Lang Study,GER 303,4690,GH,Conversation & Comp I,
4684,U,3.00,GERMAN 322,Adv German Lang Study,GER 304,4690,GH,Conversation & Comp II,
4684,U,3.00,GERMAN 350,German Civilization,GER 310,4690,,German Civilization & Culture,
4684,,3.00,GERMAN EL,German Elective,GER 320,4690,,Intro to German Literature,
4684,U,3.00,GERMAN 310,German Phonetics,GER 350,4690,,German Phonetics,
4684,,3.00,GERMAN EL,German Elective,GER 400,4690,,Classical Period Ger Lit,
4684,,3.00,GERMAN EL,German Elective,GER 405,4690,,German Lit of 19th Cent,
4684,,3.00,GERMAN EL,German Elective,GER 410,4690,,German Lit of 20th Cent,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 158,4690,GP,Karate II,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 159,4690,GP,Karate III,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 165,4690,GP,Outdoor Leadership,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 167,4690,GP,Racquetball I,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 168,4690,GP,Racquetball II,
4684,L,1.00,PEGNRL 170,Beginning Self Defense,HESM 169,4690,GP,Personal Defense,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 171,4690,GP,Fitness For Life,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 175,4690,GP,Skiing I,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 176,4690,GP,Skiing II,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 177,4690,GP,Skiing III,
4684,,3.00,PEGNRL EL,Physical Education General Elective,HESM 178,4690,GP,Cross Country Skiing,
4684,L,1.00,PEGNRL 183,Exercisewalking,HESM 179,4690,GP,Aerobic Walking,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 180,4690,GP,Soccer I,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 181,4690,GP,Soccer II,
4684,,1.00,GERMAN EL,German Elective,GER 490,4690,,Special Topics,"263, 8"
4684,,1.00,GERMAN EL,German Elective,GER 494,4690,,Fieldwork in German,"263, 8"
4684,,1.00,GERMAN EL,German Elective,GER 499,4690,,Independent Study,"263, 8"
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 182,4690,GP,Softball,
4684,L,1.00,PEGNRL 160,Beginning Tennis,HESM 188,4690,GP,Tennis I,
4684,,3.00,PEGNRL EL,Physical Education General Elective,HESM 189,4690,GP,Tennis II,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 190,4690,GP,Special Topics,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 191,4690,,Special Topics,
4684,,1.00,PEPROF EL,Physical Education Professional Elective,HESM 191,4690,,Special Topics,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 192,4690,GP,Track and Field,
4684,,3.00,PEGNRL EL,Physical Education General Elective,HESM 194,4690,GP,Volleyball,
4684,,1.00,PEPROF EL,Physical Education Professional Elective,HESM 195,4690,,Pe Workshop,263
4684,L,1.00,PEGNRL 167,Beginning Weight Training,HESM 196,4690,GP,Weight Training I,
4684,,1.00,PEGNRL EL,Physical Education General Elective,HESM 198,4690,GP,Wrestling,
4684,L,1.00,PEGNRL 141,Beginning Yoga,HESM 199,4690,GP,Yoga,
4684,,1.00,PEPROF EL,Physical Education Professional Elective,HESM 201,4690,,Community First Aid & Cpr/Aed,
4684,L,3.00,PEPROF 291,Lifeguarding,HESM 232,4690,GP,Lifeguard Training,
4684,L,2.00,PEPROF 251,Water Safety Instructor,HESM 233,4690,GP,Water Safety Instructor,
4684,U,2.00,COACHING 352,Coaching of Baseball,HESM 251,4690,,Coaching Theory-Baseball,
4684,U,2.00,COACHING 351,Coaching of Basketball,HESM 252,4690,,Coaching Theory-Basketball,
4684,U,2.00,COACHING 350,Coaching of Football,HESM 255,4690,,Coaching Theory-Football,
4684,U,2.00,COACHING 360,Coaching of Soccer,HESM 259,4690,,Coaching Theory-Soccer,
4684,,2.00,COACHING EL,Coaching Elective,HESM 260,4690,,Coaching Theory-Softball,
4684,U,3.00,COACHING 354,Coaching of Swimming,HESM 261,4690,,Coaching Theory-Swimming,
4684,U,2.00,COACHING 353,Coach Track/Field/Cross Countr,HESM 264,4690,,Coaching Theory-Track/Field,
4684,U,2.00,COACHING 356,Coaching of Wrestling,HESM 265,4690,,Coaching Theory-Wrestling,
4684,U,2.00,COACHING 359,Coaching of Volleyball,HESM 266,4690,,Coaching Theory-Volleyball,
4684,,2.00,PEPROF EL,Physical Education Professional Elective,HESM 268,4690,,Officiate Team/Dual Sport,
4684,,2.00,HEALTHED EL,Health Education Elective,HESM 270,4690,,Lifetime Wellness,
4684,,3.00,PEGNRL EL,Physical Education General Elective,HESM 270,4690,,Lifetime Wellness,
4684,L,1.00,PEGNRL 192,Pers Hlth & Fitness Life,HESM 271,4690,GP,Lifetime Wellness Lab:,
4684,,3.00,PEGNRL EL,Physical Education General Elective,HESM 283,4690,,Orientation to Coaching,
4684,,1.00,PEPROF EL,Physical Education Professional Elective,HESM 290,4690,,Specl Tpcs Health/Exercise Sci,
4684,,2.00,PEPROF EL,Physical Education Professional Elective,HESM 291,4690,,Wrestling Officiate Cert,
4684,,2.00,PEPROF EL,Physical Education Professional Elective,HESM 292,4690,,Basketball Officiating,
4684,,2.00,PEPROF EL,Physical Education Professional Elective,HESM 301,4690,,Sport Conditioning Prac Design,
4684,L,2.00,PEPROF 281,First Aid & Cpr,HESM 322,4690,,Adv First Aid/Emrgncy Response,
4684,L,3.00,COACHING 260,Hist Soc Aspects Athletcs,HESM 330,4690,,Sport in Society,
4684,U,3.00,COACHING 461,Prev/Care Athltc Injuries,HESM 345,4690,,Prev/Care Athletic Injuries,
4684,,2.00,PEPROF EL,Physical Education Professional Elective,HESM 352,4690,,Physical Education Techniques,
4684,L,2.00,HEALTHED 181,Contemporary Health,HESM 365,4690,,Personl/School/Comm Health,
4684,U,2.00,PEPROF 475,Adapted Physical Educatn,HESM 413,4690,,Adapted Physical Educ,
4684,U,2.00,PEPROF 326,Pe 4-8 Classroom Teacher,HESM 422,4690,,Phy Ed Elem/Mdl Teachers,365
4684,U,2.00,HEALTHED 382,Elemntry Health Education,HESM 423,4690,,Hlth Educ Elem/Mdl Tchrs,
4684,U,2.00,COACHING 460,Organ/Admin Intrsch Athl,HESM 431,4690,,Org/Admn Athletics,
4684,,3.00,PEPROF EL,Physical Education Professional Elective,HESM 432,4690,,Ethics/Issues Sport Mgt,
4684,U,3.00,PEPROF 371,Kinesiology,HESM 453,4690,,Biomechanics,
4684,U,3.00,PEPROF 471,Physiology of Exercise,HESM 454,4690,,Physiology of Exercise,
4684,,3.00,PEPROF EL,Physical Education Professional Elective,HESM 480,4690,,Senior Seminar in Sport Mgt,
4684,L,3.00,COACHING 250,App Mechan Princpl Coach,HESM 483,4690,,Orientation to Coaching,
4684,,3.00,COACHING EL,Coaching Elective,HESM 490,4690,,Specl Tpcs Health&Exercise Sci,
4684,,1.00,COACHING EL,Coaching Elective,HESM 491,4690,,Varsity Field Experience,
4684,,2.00,COACHING EL,Coaching Elective,HESM 494,4690,,Internship,8
4684,,3.00,COACHING EL,Coaching Elective,HESM 496,4690,,Directed Studies,
4684,,3.00,GEOLGY EL,Geology Elective,GEOS 100,4690,GM,Earth in Perspective,
4684,L,3.00,GEOLGY 100,Principles of Geology,GEOS 101,4690,GL,Introductory Geology,"265, 362"
4684,,4.00,GEOLGY EL,Geology Elective,GEOS 102,4690,,Origin & History of the Earth,
4684,,3.00,GEOGRPY EL,Geography Elective,GEOS 103,4690,GM,Envr Sci:  Earth Res Approach,
4684,L,3.00,GEOGRPY 252,Glbl Environ Challenges,GEOS 103,4690,GS,Envr Sci:  Earth Res Approach,
4684,L,2.00,GEOLGY 100,Principles of Geology,GEOS 104,4690,GL,Introductory Geology Lab,"265, 362"
4684,U,3.00,GEOLGY 300,Principles Oceanography,GEOS 105,4690,GM,Oceanography,
4684,L,3.00,ASTRONMY 114,Descriptive Astronomy,GEOS 110,4690,GM,Intro to Astronomy,
4684,U,3.00,GEOGRPY 320,Meteorology & Climate,GEOS 115,4690,,The Weather,
4684,,4.00,GEOLGY EL,Geology Elective,GEOS 200,4690,,Minerals and Rocks,
4684,U,3.00,GEOLGY 315,Introduction Mineralogy,GEOS 201,4690,,Mineralogy,
4684,U,3.00,GEOLGY 316,Petrology,GEOS 202,4690,,Petrology,
4684,,1.00,GEOLGY EL,Geology Elective,GEOS 290,4690,,Special Topics,"263, 8"
4684,,3.00,GEN EL,General Elective,HONS 195,4690,,Fr Seminar-Honors,
4684,,3.00,GEN EL,General Elective,HONS 290,4690,,Special Topics,
4684,L,3.00,ENGLISH 101,College Writing & Reading,ENGL 100,4690,CC,Fundamentals of English,
4684,L,3.00,ENGLISH 102,Writing/Reading/Research,ENGL 101,4690,"CC, UCTA",Composition and Reading,22
4684,,1.00,ENGLISH EL,English Elective,ENGL 102,4690,,Library Research Paper,
4684,L,3.00,JOURNLSM 244,News Gathering,ENGL 104,4690,,Basic Reporting,
4684,L,3.00,ENGLISH 264,The West Trad Before 1665,ENGL 112,4690,GH,Women in Literature,
4684,,3.00,ENGLISH EL,English Elective,ENGL 167,4690,GH,Introduction to Literature,
4684,,3.00,ENGLISH EL,English Elective,ENGL 187,4690,GH,Introduction to Language,
4684,,3.00,ENGLISH EL,English Elective,ENGL 195,4690,,Fr Seminar-English,
4684,,3.00,ENGLISH EL,English Elective,ENGL 201,4690,,Advanced Composition,
4684,U,3.00,ENGLISH 372,Technicl/Scientific Wrtng,ENGL 202,4690,,Technical Writing,
4684,U,3.00,ITBE 353,Business Communication,ENGL 204,4690,,Writing For Business/Industry,266
4684,L,3.00,BEINDP 290,Business Writing,ENGL 204,4690,,Writing For Business/Industry,
4684,,3.00,ENGLISH EL,English Elective,ENGL 206,4690,GH,Creative Writing: Poetry,
4684,,3.00,ENGLISH EL,English Elective,ENGL 207,4690,GH,Creative Writing: Fiction,
4684,L,3.00,ENGLISH 206,British Lit Survey I,ENGL 216,4690,GH,British Literature to 1800,
4684,L,3.00,ENGLISH 216,British Lit Survey II,ENGL 217,4690,GH,"British Literature, 1800-1920",
4684,,3.00,ENGLISH EL,English Elective,ENGL 226,4690,GH,American Literature to 1855,
4684,,3.00,GEN EL,General Elective,HUMA 101,4690,GH,Intro Hum: Wrld Cultre to 1500,
4684,,3.00,GEN EL,General Elective,HUMA 102,4690,GH,Intro Hum: Wrld Cltr 1500-Pres,
4684,,3.00,GEN EL,General Elective,HUMA 103,4690,"GD, GH",Diversity in the U. S. (Dv),
4684,,3.00,WOMENST EL,Womens and Gender Studies Elective,HUMA 110,4690,,Intro to Women's Studies-,
4684,L,3.00,ENGLISH 264,The West Trad Before 1665,HUMA 112,4690,GH,Intro to Women's Studies,
4684,,3.00,GEN EL,General Elective,HUMA 195,4690,,Fr Seminar-Humanities,
4684,,3.00,ENGLISH EL,English Elective,HUMA 205,4690,,Intro to World Literature,
4684,,3.00,ENGLISH EL,English Elective,HUMA 206,4690,,Intro to Modern World Lit,
4684,,3.00,COMM EL,Communication Elective,HUMA 218,4690,,History of Film,
4684,L,3.00,RELIGST 212,Intro Western Religions,HUMA 224,4690,GH,Religion-the West,
4684,L,3.00,RELIGST 112,Intro Western Religions,HUMA 224,4690,GH,Religion-the West,
4684,L,3.00,RELIGST 211,Intro to Asian Religions,HUMA 225,4690,GH,Religion-Far East,
4684,L,3.00,RELIGST 111,Intro to Asian Religions,HUMA 225,4690,GH,Religion-Far East,
4684,,3.00,GEN EL,General Elective,HUMA 230,4690,GH,Culture/Lit:,
4684,L,3.00,PHILSPHY 261,Introduction to Ethics,HUMA 240,4690,GH,Culture and the Arts:,
4684,,3.00,GEN EL,General Elective,HUMA 250,4690,GH,Topics Non-West Culture:,
4684,,3.00,GEN EL,General Elective,HUMA 260,4690,GH,Topics in Amer Culture:,
4684,,3.00,GEN EL,General Elective,HUMA 270,4690,GH,Topics Western Cult:,
4684,,1.00,GEN EL,General Elective,HUMA 290,4690,,Special Topics,"263, 8"
4684,,3.00,RELIGST EL,Religious Studies Elective,HUMA 324,4690,,Studies in Religion,
4684,,3.00,GEN EL,General Elective,HUMA 334,4690,GH,Death and Dying,
4684,,3.00,RELIGST EL,Religious Studies Elective,HUMA 335,4690,,World Religions,
4684,,1.00,GEN EL,General Elective,HRM 290,4690,,Special Topics,"263, 8"
4684,,3.00,ENGLISH EL,English Elective,ENGL 227,4690,GH,"American Literature, 1855-1920",
4684,,3.00,ENGLISH EL,English Elective,ENGL 237,4690,GH,Modrn/Contemp Lit 1920-Present,
4684,,3.00,ENGLISH EL,English Elective,ENGL 246,4690,GH,Survey of  World Literature,
4684,,3.00,ENGLISH EL,English Elective,ENGL 247,4690,GH,Survey of Modern World Lit,
4684,L,3.00,COMM 236,Introduction to Cinema,ENGL 252,4690,GA,Introduction to Film,
4684,,3.00,ENGLISH EL,English Elective,ENGL 258,4690,GH,History of Film to 1950,
4684,,3.00,ENGLISH EL,English Elective,ENGL 266,4690,,Literary Analysis,
4684,,3.00,ENGLISH EL,English Elective,ENGL 267,4690,GH,Literature of Diversity: (Dv),
4684,L,3.00,ENGLISH 264,The West Trad Before 1665,ENGL 269,4690,GH,Introduction to Women Writers:,
4684,,1.00,ENGLISH EL,English Elective,ENGL 290,4690,,Special Topics in English:,263
4684,,3.00,ENGLISH EL,English Elective,ENGL 312,4690,GH,British Novel,
4684,U,3.00,ENGLISH 404,Shakespeare,ENGL 320,4690,,Shakespeare,
4684,,3.00,ENGLISH EL,English Elective,ENGL 323,4690,,American Short Story,
4684,,3.00,ENGLISH EL,English Elective,ENGL 333,4690,,Modern Short Fiction,
4684,U,3.00,ENGLISH 383,Modern Grammatical Theory,ENGL 382,4690,,Modern English Grammar,
4684,U,3.00,ENGLISH 479,Creative Nonfiction,ENGL 404,4690,,Non-Fiction Writing,
4684,U,3.00,ENGLISH 380,Creative Nonfiction,ENGL 404,4690,,Non-Fiction Writing,
4684,,3.00,ENGLISH EL,English Elective,ENGL 458,4690,,Studies in Film:,
4684,,3.00,ENGLISH EL,English Elective,ENGL 464,4690,,Studies in Cultural Trends:,
4684,,3.00,ENGLISH EL,English Elective,ENGL 499,4690,,Independent Study,8
4684,,3.00,GEN EL,General Elective,ISTD 295,4690,,Inquiry and Information,
4684,,3.00,INTRNAR EL,International and Area Studies Elective,INTS 110,4690,,Intro to American Culture,
4684,,3.00,INTRNAR EL,International and Area Studies Elective,INTS 290,4690,,Special Topics,"263, 8"
4684,,1.00,INTRNAR EL,International and Area Studies Elective,INTS 490,4690,,Special Topics,"263, 8"
4684,,3.00,INTRNAR EL,International and Area Studies Elective,INTS 495,4690,,Senior Seminar Internatnl Stds,
4684,,1.00,INTRNAR EL,International and Area Studies Elective,INTS 499,4690,,Independent Study,"263, 8"
4684,U,3.00,MANGEMNT 301,Organizational Behavior,MGT 349,4690,,Organizational Behavior,266
4684,,3.00,MANGEMNT EL,Management Elective,MIS 320,4690,GM,Mgt Information Systems,
4684,,3.00,MCS EL,Management Computer Systems Elective,MIS 327,4690,,It Infrastructure,
4684,U,3.00,MARKETNG 311,Principles of Marketing,MKT 350,4690,,Marketing Principles,266
4684,U,3.00,MARKETNG 479,Mktg Mgmnt and Policies,MKT 354,4690,,Marketing Research,266
4684,U,3.00,MARKETNG 420,Consumer Behavior,MKT 355,4690,,Buyer Behavior,266
4684,U,3.00,MARKETNG 361,International Marketing,MKT 356,4690,,Global Marketing,266
4684,U,3.00,MARKETNG 442,Logistics,MKT 359,4690,,Marketing Channels Mgt,266
4684,,3.00,GEN EL,General Elective,MKT 455,4690,,Marketing Management,
4684,,1.00,MUSC EL,Music Elective,MUSA 010,4690,,Applied Piano,373
4684,,1.00,MUSC EL,Music Elective,MUSA 012,4690,,Applied Organ,373
4684,,1.00,MUSC EL,Music Elective,MUSA 016,4690,,Applied Harpsichord,373
4684,,1.00,MUSC EL,Music Elective,MUSA 020,4690,,Applied Trumpet,373
4684,,1.00,MUSC EL,Music Elective,MUSA 022,4690,,Applied Horn,373
4684,,1.00,MUSC EL,Music Elective,MUSA 024,4690,,Applied Trombone,373
4684,,1.00,MUSC EL,Music Elective,MUSA 026,4690,,Applied Baritone,373
4684,,1.00,MUSC EL,Music Elective,MUSA 028,4690,,Applied Tuba,373
4684,,1.00,MUSC EL,Music Elective,MUSA 040,4690,,Applied Violin,373
4684,,1.00,MUSC EL,Music Elective,MUSA 042,4690,,Applied Viola,373
4684,,1.00,MUSC EL,Music Elective,MUSA 044,4690,,Applied Cello,373
4684,,1.00,MUSC EL,Music Elective,MUSA 046,4690,,Applied Bass,373
4684,,1.00,MUSC EL,Music Elective,MUSA 048,4690,,Applied Classical Guitar,373
4684,,1.00,MUSC EL,Music Elective,MUSA 060,4690,,Applied Flute,373
4684,,1.00,MUSC EL,Music Elective,MUSA 062,4690,,Applied Oboe,373
4684,,1.00,MUSC EL,Music Elective,MUSA 064,4690,,Applied Clarinet,373
4684,,1.00,MUSC EL,Music Elective,MUSA 066,4690,,Applied Saxophone,373
4684,,1.00,MUSC EL,Music Elective,MUSA 068,4690,,Applied Bassoon,373
4684,,1.00,MUSC EL,Music Elective,MUSA 080,4690,,Applied Voice,373
4684,,1.00,MUSC EL,Music Elective,MUSA 084,4690,,Applied Percussion,373
4684,P,4.00,MATH 041,Beginning Algebra,MATH 015,4690,,Intermediate Algebra,
4684,,2.00,DNT,Does Not Transfer,MATH 016,4690,,Intermediate Algebra Lab,20
4684,L,3.00,MATH 141,Fundamtls of Coll Algebra,MATH 101,4690,CC,Intermediate Algebra,
4684,L,3.00,MATH 140,Mathematical Ideas,MATH 102,4690,CC,Survey of Mathematics,
4684,,3.00,MATH EL,Mathematics Elective,MATH 109,4690,,Intro to Statistics,8
4684,L,3.00,MATH 141,Fundamtls of Coll Algebra,MATH 111,4690,CC,College Algebra I,
4684,,4.00,MATH EL,Mathematics Elective,MATH 112,4690,,College Algebra II,
4684,,2.00,MATH EL,Mathematics Elective,MATH 113,4690,GM,Trigonometry,"363, 265"
4684,L,5.00,MATH 152,Precalculus,MATH 114,4690,"GM, UCTA",College Algebra II/Trig,22
4684,L,3.00,MATH 243,Shrt Calc Bus/Soc Science,MATH 142,4690,GM,Calc Bus/Soc Sci Appls,
4684,,3.00,MATH EL,Mathematics Elective,MATH 195,4690,,Fr Seminar-Mathematics,
4684,,2.00,COMPSCI EL,Computer Science Elective,MATH 204,4690,,Calculus & the Computer,
4684,,1.00,COMPSCI EL,Computer Science Elective,MATH 205,4690,,Exercises in Computer,
4684,L,3.00,MATH 148,Math Elem Teacher I,MATH 215,4690,GM,Math Mdl Chld-Erly Adl Tchr  I,
4684,L,3.00,MATH 149,Math Elem Teacher II,MATH 216,4690,,Math Mdl Chd-Erly Adl Tchr  II,
4684,L,5.00,MATH 253,Calc/Analytic Geometry I,MATH 221,4690,GM,Calculus & Analytic Geometry I,
4684,L,5.00,MATH 254,Calc/Analytic Geometry II,MATH 222,4690,,Calc & Analytic Geometry II,
4684,L,5.00,MATH 255,Calc/Anlytc Geometry III,MATH 223,4690,,Calc & Analytic Geometry III,
4684,L,3.00,MATH 280,Discrete Mathematics,MATH 240,4690,,Discrete Mathematics,
4684,,2.00,MUSC EL,Music Elective,MUSA 110,4690,,Applied Piano,373
4684,,2.00,MUSC EL,Music Elective,MUSA 111,4690,,Applied Piano,373
4684,,2.00,MUSC EL,Music Elective,MUSA 112,4690,,Applied Organ,373
4684,,2.00,MUSC EL,Music Elective,MUSA 113,4690,,Applied Organ,373
4684,,2.00,MUSC EL,Music Elective,MUSA 116,4690,,Applied Harpsichord,373
4684,,2.00,MUSC EL,Music Elective,MUSA 117,4690,,Applied Harpsichord,373
4684,,2.00,MUSC EL,Music Elective,MUSA 120,4690,,Applied Trumpet,373
4684,,2.00,MUSC EL,Music Elective,MUSA 121,4690,,Applied Trumpet,373
4684,,2.00,MUSC EL,Music Elective,MUSA 122,4690,,Applied Horn,373
4684,,2.00,MUSC EL,Music Elective,MUSA 123,4690,,Applied Horn,373
4684,,2.00,MUSC EL,Music Elective,MUSA 124,4690,,Applied Trombone,373
4684,,2.00,MUSC EL,Music Elective,MUSA 125,4690,,Applied Trombone,373
4684,,2.00,MUSC EL,Music Elective,MUSA 126,4690,,Applied Baritone,373
4684,,2.00,MUSC EL,Music Elective,MUSA 127,4690,,Applied Baritone,373
4684,,2.00,MUSC EL,Music Elective,MUSA 128,4690,,Applied Tuba,373
4684,,2.00,MUSC EL,Music Elective,MUSA 129,4690,,Applied Tuba,373
4684,,2.00,MUSC EL,Music Elective,MUSA 140,4690,,Applied Violin,373
4684,,2.00,MUSC EL,Music Elective,MUSA 141,4690,,Applied Violin,373
4684,,2.00,MUSC EL,Music Elective,MUSA 142,4690,,Applied Viola,373
4684,,2.00,MUSC EL,Music Elective,MUSA 143,4690,,Applied Viola,373
4684,,2.00,MUSC EL,Music Elective,MUSA 144,4690,,Applied Cello,373
4684,,2.00,MUSC EL,Music Elective,MUSA 145,4690,,Applied Cello,373
4684,,2.00,MUSC EL,Music Elective,MUSA 146,4690,,Applied Bass,373
4684,,2.00,MUSC EL,Music Elective,MUSA 147,4690,,Applied Bass,373
4684,,3.00,MATH EL,Mathematics Elective,MATH 250,4690,,Computer Algebra Systems,
4684,,1.00,MATH EL,Mathematics Elective,MATH 290,4690,,Special Topics,"263, 8"
4684,,3.00,MATH EL,Mathematics Elective,MATH 300,4690,,Discrete Structures,
4684,U,4.00,MATH 355,Matrices/Linear Algebra,MATH 301,4690,,Linear Algebra,
4684,U,3.00,MATH 441,Probability Theory,MATH 309,4690,"UCTA,",Probability and Statistics,"265, 364, 22"
4684,U,4.00,MATH 441,Probability Theory,MATH 310,4690,,Adv Probability Theory/Stats,"265, 364"
4684,U,3.00,MATH 361,Differential Equations,MATH 317,4690,,Differential Equations,
4684,,4.00,MATH EL,Mathematics Elective,MATH 321,4690,,Applied Math Analysis,
4684,,3.00,MATH EL,Mathematics Elective,MATH 361,4690,,Foundations of Geometry,
4684,U,3.00,MATH 417,Theory of Numbers,MATH 367,4690,,Elementary Number Theory,
4684,U,3.00,MATH 375,Development of Mathematic,MATH 373,4690,,History of Mathematics,
4684,U,4.00,MATH 464,Advanced Calculus,MATH 421,4690,,Real Analysis,
4684,,3.00,MATH EL,Mathematics Elective,MATH 422,4690,,Topics in Real Analysis,
4684,U,3.00,MATH 463,Complex Variables,MATH 423,4690,,Complex Analysis,
4684,,3.00,MATH EL,Mathematics Elective,MATH 441,4690,,Abstract Algebra,
4684,U,4.00,MATH 453,Abstract Algebra,MATH 442,4690,,Topics in Abstract Algebra,
4684,,3.00,MATH EL,Mathematics Elective,MATH 445,4690,,Applied Group Theory,
4684,U,3.00,MATH 431,Topology,MATH 451,4690,,Topology,
4684,,3.00,MATH EL,Mathematics Elective,MATH 461,4690,,Differential Geometry,
4684,,1.00,MATH EL,Mathematics Elective,MATH 490,4690,,Special Topics,263
4684,,1.00,MATH EL,Mathematics Elective,MATH 495,4690,,Senior Seminar,"263, 8"
4684,,2.00,MUSC EL,Music Elective,MUSA 148,4690,,Applied Classical Guitar,373
4684,,2.00,MUSC EL,Music Elective,MUSA 149,4690,,Applied Classical Guitar,373
4684,,2.00,MUSC EL,Music Elective,MUSA 160,4690,,Applied Flute,373
4684,,2.00,MUSC EL,Music Elective,MUSA 161,4690,,Applied Flute,373
4684,,2.00,MUSC EL,Music Elective,MUSA 162,4690,,Applied Oboe,373
4684,,2.00,MUSC EL,Music Elective,MUSA 163,4690,,Applied Oboe,373
4684,,2.00,MUSC EL,Music Elective,MUSA 164,4690,,Applied Clarinet,373
4684,,2.00,MUSC EL,Music Elective,MUSA 165,4690,,Applied Clarinet,373
4684,,2.00,MUSC EL,Music Elective,MUSA 166,4690,,Applied Saxophone,373
4684,,2.00,MUSC EL,Music Elective,MUSA 167,4690,,Applied Saxophone,373
4684,,2.00,MUSC EL,Music Elective,MUSA 168,4690,,Applied Bassoon,373
4684,,2.00,MUSC EL,Music Elective,MUSA 169,4690,,Applied Bassoon,373
4684,,2.00,MUSC EL,Music Elective,MUSA 180,4690,,Applied Voice,373
4684,,2.00,MUSC EL,Music Elective,MUSA 181,4690,,Applied Voice,373
4684,,2.00,MUSC EL,Music Elective,MUSA 184,4690,,Applied Percussion,373
4684,,2.00,MUSC EL,Music Elective,MUSA 185,4690,,Applied Percussion,373
4684,,2.00,MUSC EL,Music Elective,MUSA 210,4690,,Applied Piano,373
4684,,1.00,MATH EL,Mathematics Elective,MATH 499,4690,,Independent Study,263
4684,,2.00,MUSC EL,Music Elective,MUSA 211,4690,,Applied Piano,373
4684,,2.00,MUSC EL,Music Elective,MUSA 212,4690,,Applied Organ,373
4684,,2.00,MUSC EL,Music Elective,MUSA 213,4690,,Applied Organ,373
4684,,2.00,MUSC EL,Music Elective,MUSA 216,4690,,Applied Harpsichord,373
4684,,2.00,MUSC EL,Music Elective,MUSA 217,4690,,Applied Harpsichord,373
4684,,2.00,MUSC EL,Music Elective,MUSA 220,4690,,Applied Trumpet,373
4684,,2.00,MUSC EL,Music Elective,MUSA 221,4690,,Applied Trumpet,373
4684,,2.00,MUSC EL,Music Elective,MUSA 222,4690,,Applied Horn,373
4684,,2.00,MUSC EL,Music Elective,MUSA 223,4690,,Applied Horn,373
4684,,2.00,MUSC EL,Music Elective,MUSA 224,4690,,Applied Trombone,373
4684,,2.00,MUSC EL,Music Elective,MUSA 225,4690,,Applied Trombone,373
4684,,2.00,MUSC EL,Music Elective,MUSA 226,4690,,Applied Baritone,373
4684,,2.00,MUSC EL,Music Elective,MUSA 227,4690,,Applied Baritone,373
4684,,2.00,MUSC EL,Music Elective,MUSA 228,4690,,Applied Tuba,373
4684,,2.00,MUSC EL,Music Elective,MUSA 229,4690,,Applied Tuba,373
4684,,2.00,MUSC EL,Music Elective,MUSA 240,4690,,Applied Violin,373
4684,,2.00,MUSC EL,Music Elective,MUSA 241,4690,,Applied Violin,373
4684,,2.00,MUSC EL,Music Elective,MUSA 242,4690,,Applied Viola,373
4684,,2.00,MUSC EL,Music Elective,MUSA 243,4690,,Applied Viola,373
