level,credits,course_2,course_1,gen_ed,title_1,title_2
,,"GEN EL,GEN EL,GEN EL,CSCI 130,CSCI 241,GEN EL,GEN EL,CSCI 241,CSCI 245,CSCI 242","COMPSCI 151,COMPSCI 161,COMPSCI 162,COMPSCI 171,COMPSCI 172,COMPSCI 173,COMPSCI 181,COMPSCI 220,COMPSCI 271,COMPSCI 372",,"Using Computers,Introduction to Computers,Computer Applications,Intro to Vb Programming,Introduction to Java,Fortran Programming,Database and Web,Intermediate Java,Assembly Programming,Intermediate Programming",
