to_,level_,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 104,4684,AC,Beginning Badminton,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 106,4684,AC,Beg Aerobic Exer & Dance,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 108,4684,AC,Beginning Bowling,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 109,4684,AC,Intermediate Bowling,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 110,4684,AC,Beginning Jogging,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 111,4684,AC,Beg Phy Fitness Develpmnt,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 113,4684,AC,Int Aerobic Exercise/Dnce,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 115,4684,AC,Beginning Fencing,
4674,L,1.00,PHY ED EL,Physical Education Elective,PEGNRL 118,4684,,Military Rappelling,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 120,4684,AC,Beginning Golf,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 121,4684,AC,Intermediate Golf,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 125,4684,AC,Beginning Paddleball,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 134,4684,AC,Beginning Skiing,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 135,4684,AC,Bicycling,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 138,4684,AC,Beg Bicycle Touring,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 139,4684,AC,Intro to Backpacking,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 141,4684,AC,Beginning Yoga,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 142,4684,AC,Intermediate Yoga,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 143,4684,AC,Beginning Folk Dance,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 144,4684,AC,Beg Social Dance (Clscl),
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 145,4684,AC,Beginning Square Dance,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 147,4684,AC,Beg Soc Dnce (Latin/Midw),
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 148,4684,AC,Beg Contra/Rnd Dnce/Mixrs,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 149,4684,AC,Beg Country Western Dance,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 150,4684,AC,Beginning Swim Level 4,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 151,4684,AC,Intermediate Swim Level 6,
4674,L,1.00,PHY ED 224,Prek-12 Meth Swim & Adpt Aqtc,PEGNRL 152,4684,AC,Advanced Swimming Level 7,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 155,4684,AC,Beginning Aqua Aerobics,
4674,L,1.00,PHY ED 224,Prek-12 Meth Swim & Adpt Aqtc,PEGNRL 157,4684,AC,Swimming IV (Life Saving),
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 158,4684,AC,Beg Skin & Scuba Diving,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 159,4684,AC,Beginning Canoeing,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 160,4684,AC,Beginning Tennis,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 161,4684,AC,Intermediate Tennis,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 166,4684,AC,Beg Volleyball (Power),
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 168,4684,AC,Intermediate Volleyball,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 170,4684,AC,Beginning Self Defense,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 173,4684,AC,Beginning Sport Judo,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 175,4684,AC,Beg Tae Kwon Do: Karate,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 176,4684,AC,Interm Tae Kwon Do: Karate,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 177,4684,AC,Intro Martial Arts Weapons,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 178,4684,AC,Adv Tae Kwon Do,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 179,4684,AC,Martial Arts Spar Tech,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 180,4684,AC,Open Water Scuba,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 183,4684,AC,Exercisewalking,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 185,4684,AC,Beg Mountain/Rappelling,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 186,4684,AC,Beginning Orienteering,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 187,4684,AC,Military Conditioning I,
4674,L,0.50,KINESIOL ACT,Kinesiology Activity,PEGNRL 190,4684,AC,Swim For Fitness,
4674,L,1.00,PHY ED EL,Physical Education Elective,PEGNRL 192,4684,,Pers Hlth & Fitness Life,
4674,L,1.00,KINESIOL ACT,Kinesiology Activity,PEGNRL 193,4684,AC,Intercol Athletic Participatn,
4674,L,3.00,KINESIOL EL,Kinesiology Elective,PEGNRL 209,4684,,Nut. & Weight Mgmt.,
4674,U,0.50-3.00,KINESIOL EL,Kinesiology Elective,PEGNRL 490,4684,,Workshop,8
4674,L,3.00,NDC,No Degree Credit,MATH 040,4684,,Pre-Algebra,5
4674,L,4.00,MATH 101,Elementary Algebra 2,MATH 041,4684,,Beginning Algebra,
4674,L,3.00,PRAC ART 101,El Descr Geometry,MATH 102,4684,,Descriptve Geometry,
4674,L,3.00,MATH 110,Number Systm For Teaching (Xm),MATH 111,4684,,Math Elem Teacher I,
4674,L,3.00,MATH 211,Fund Geom & Msrmnt (Xm),MATH 112,4684,AB,Math Elem Teacher II,
4674,L,3.00,MATH 188,Math & Your Political Wrld(Xm),MATH 140,4684,AB,Mathematical Ideas,
4674,P,3.00,MATH 103,Intermediate Algebra,MATH 141,4684,,Fundamtls of Coll Algebra,
4674,P,3.00,MATH 103,Intermediate Algebra,MATH 141B,4684,,Intermediate Algebra,
4674,L,3.00,MATH 204,Finite Math For Bus (Xm),MATH 143,4684,AB,Finite Business & Soc Sci,
4674,L,3.00,MATH 188,Math & Your Political Wrld(Xm),MATH 145,4684,AB,Contemporary Mathematics,
4674,L,3.00,MATH 110,Number Systm For Teaching (Xm),MATH 148,4684,,Math Elem Teacher I,
4674,L,3.00,MATH 211,Fund Geom & Msrmnt (Xm),MATH 149,4684,AB,Math Elem Teacher II,
4674,L,5.00,MATH 108,Pre-Calculus (Xm),MATH 152,4684,"AB, UCTA",Precalculus,22
4674,L,1.00,GEN EL,General Elective,MATH 177,4684,,The Logic of Chess,
4674,L,3.00,MATH 189,Pbis Statistics (Pbis)(Xm),MATH 230,4684,"AB, UCTA",Intro to Statistics,22
4674,L,3.00,MATH 189,Pbis Statistics (Pbis)(Xm),MATH 231,4684,AB,Undst Probability/Statis,
4674,L,1.00,MATH EL,Mathematics Elective,MATH 232,4684,,Stat Cptr Progrm Lab,
4674,L,3.00,MATH 206,Calc For Business (Xm),MATH 243,4684,AB,Shrt Calc Bus/Soc Science,
4674,L,5.00,MATH 206,Calc For Business (Xm),MATH 250,4684,AB,Appld Calc Srv Bus/Soc Sc,
4674,L,5.00,MATH 171,Calculus I (Xm),MATH 253,4684,AB,Calc/Analytic Geometry I,
4674,L,5.00,MATH 172,Calculus II (Xm),MATH 254,4684,AB,Calc/Analytic Geometry II,
4674,L,3.00,MATH 273,Calculus III,MATH 255,4684,,Calc/Anlytc Geometry III,
4674,L,3.00,MATH 212,Mathematics For Comp Sci,MATH 280,4684,,Discrete Mathematics,
4674,L,3.00,MATH EL,Mathematics Elective,MATH 290,4684,,Special Topics in Mathematics,
4674,U,3.00,MATH 301,Intro Prob & Stat (Ma) (Xm),MATH 342,4684,AB,Applied Statistics,
4674,U,3.00,MATH 302,Intermed Stat Methods,MATH 342,4684,,Applied Statistics,
4674,U,5.00,MATH 331,Fundmntl of Geomtry,MATH 353,4684,,College Geometry,
4674,U,3.00,MATH 331,Fundmntl of Geomtry,MATH 354,4684,,College Geometry II,
4674,L,3.00,MATH 256,Intro Linear Math,MATH 355,4684,,Matrices/Linear Algebra,
4674,U,3.00,MATH 371,Differential Equations,MATH 361,4684,,Differential Equations,
4674,U,3.00,MATH 357,Linear Programming,MATH 365,4684,,Linear Programming,
4674,U,3.00,MATH EL,Mathematics Elective,MATH 375,4684,,Development of Mathematic,
4674,U,3.00,MATH 485,Seminar Math Prob,MATH 380,4684,,Patterns Problem Solving,
4674,U,3.00,MATH 413,Modern Algebra For Teaching,MATH 415,4684,,Mod Alg/Nbr Thry Elem Tch,
4674,U,3.00,MATH 415,Modern Geometry For Teaching,MATH 416,4684,,Geometry For Elem Teacher,
4674,U,3.00,MATH 349,Introduction to Number Theory,MATH 417,4684,,Theory of Numbers,
4674,U,3.00,MATH 480,Intro to Topology,MATH 431,4684,,Topology,
4674,U,3.00,MATH 302,Intermed Stat Methods,MATH 441,4684,,Probability Theory,
4674,U,3.00,MATH 401,Mathematical Statistics,MATH 442,4684,,Mathematical Statistics,
4674,U,3.00,MATH EL,Mathematics Elective,MATH 446,4684,,Actuarial Mathematics,
4674,U,3.00,MATH 347,Introduction to Group Theory,MATH 452,4684,,Intro to Abstract Algebra,
4674,U,3.00,MATH 347,Introduction to Group Theory,MATH 453,4684,,Abstract Algebra,
4674,U,3.00,MATH EL,Mathematics Elective,MATH 454,4684,,Modern Algebra II,
4674,U,3.00,MATH 375,Vector & Complex Analyses,MATH 458,4684,,Applied Math Analysis,
4674,U,3.00,MATH 376,Pdq's and Bndry Value Prblms,MATH 459,4684,,Partial Diffntl Equations,
4674,U,3.00,MATH EL,Mathematics Elective,MATH 463,4684,,Complex Variables,
4674,U,3.00,MATH 467,Introduction to Real Analysis,MATH 464,4684,,Advanced Calculus,
4674,U,3.00,MATH 467,Introduction to Real Analysis,MATH 465,4684,,Advanced Calculus II,
4674,U,3.00,MATH 355,Intro Num Analysis,MATH 471,4684,,Numerical Analysis,
4674,U,2.00,MATH 365,Math Modeling,MATH 471,4684,,Numerical Analysis,
4674,U,3.00,MATH 356,Linear Numerical Analysis,MATH 472,4684,,Numerical Analysis II,
4674,U,4.00,GEN EL,General Elective,MATH 473,4684,,Lightning Radiative Transfer,
4674,U,3.00,GEN EL,General Elective,MATH 475,4684,,Data Interpret Space Sci,
4674,U,1.00-3.00,MATH EL,Mathematics Elective,MATH 490,4684,,Workshop,8
