4656,,2.00,NDC,No Degree Credit,ACCTG (101) 137,4615,,Computerized Accounting Appl,5
4656,,3.00,NDC,No Degree Credit,ACCTG (101) 138,4615,,Accounting and Payroll Systems,5
4656,,1.00,NDC,No Degree Credit,ACCTG (101) 139,4615,,Quickbooks-Beginning,5
4656,,2.00,NDC,No Degree Credit,ACCTG (101) 152,4615,,Intro to Peachtree Accounting,5
4656,,1.00,NDC,No Degree Credit,ACCTG (101) 153,4615,,Systems-Accounting Cycle,5
4656,,1.00,NDC,No Degree Credit,ACCTG (101) 154,4615,,Payroll Accounting,5
4656,,1.00,NDC,No Degree Credit,ANHUSB (091) 105,4615,,Occupational Preparation,5
4656,,2.00,NDC,No Degree Credit,ANHUSB (091) 107,4615,,Animal Disease 1,5
4656,,2.00,NDC,No Degree Credit,ANHUSB (091) 109,4615,,Pharmacology 1 - Animals,5
4656,,2.00,NDC,No Degree Credit,ANHUSB (091) 110,4615,,Pharmacology 2,5
4656,,3.00,NDC,No Degree Credit,ANHUSB (091) 120,4615,,Veterinary Clinical Path 1,5
4656,,3.00,NDC,No Degree Credit,ANHUSB (091) 124,4615,,Veterinary Clinical Path 2,5
4656,,3.00,NDC,No Degree Credit,ANHUSB (091) 127,4615,,Surgical Nursing 1,5
4656,,2.00,NDC,No Degree Credit,ANHUSB (091) 128,4615,,Animal Nursing 1,5
4656,,3.00,NDC,No Degree Credit,ANHUSB (091) 129,4615,,Clinical Rotation,5
4656,,1.00,NDC,No Degree Credit,ANHUSB (091) 132,4615,,Veterinary Office Proc 2,5
4656,,1.00,NDC,No Degree Credit,ANHUSB (091) 133,4615,,Veterinary Office Procedures 3,5
4656,,3.00,NDC,No Degree Credit,ANHUSB (091) 140,4615,,Animal Anatomy & Physiology 1,5
4656,,3.00,NDC,No Degree Credit,ANHUSB (091) 152,4615,,Surgical Nursing 2,5
4656,,3.00,NDC,No Degree Credit,ANHUSB (091) 153,4615,,Diagnostic Imaging,5
4656,,4.00,NDC,No Degree Credit,ANHUSB (091) 158,4615,,Internship,5
4656,,2.00,NDC,No Degree Credit,ANHUSB (091) 170,4615,,Veterinary Medical Terminology,5
4656,,3.00,NDC,No Degree Credit,ANHUSB (091) 172,4615,,Animal Care and Management 2,5
4656,,3.00,NDC,No Degree Credit,MKTG (104) 179,4615,,Marketing Tech,5
4656,,3.00,NDC,No Degree Credit,MKTG (104) 180,4615,,Global Marketing,5
4656,,3.00,NDC,No Degree Credit,MKTG (104) 181,4615,,Complete Campaigns,5
4656,,3.00,NDC,No Degree Credit,MKTG (104) 182,4615,,Portfolio Presentation,5
4656,,3.00,NDC,No Degree Credit,MKTG (104) 185,4615,,Customer Service Management,5
4656,,3.00,NDC,No Degree Credit,MKTG (104) 187,4615,,Global Studies Seminar,5
4656,,1.00,NDC,No Degree Credit,MKTG (104) 188,4615,,Marketing Portfolio,5
4656,,2.00,NDC,No Degree Credit,MKTG (104) 189,4615,,Customer Relations,5
4656,,3.00,NDC,No Degree Credit,MKTG (104) 193,4615,,Wide World of Promotion,5
4656,,3.00,NDC,No Degree Credit,MKTG (104) 194,4615,,Visual Merchandising,5
4656,,2.00,NDC,No Degree Credit,MKTG (104) 195,4615,,Fashion Analysis,5
4656,,2.00,NDC,No Degree Credit,MKTG (104) 196,4615,,Textiles,5
4656,,3.00,NDC,No Degree Credit,MKTG (104) 197,4615,,Apparel Marketing,5
4656,,1.00,NDC,No Degree Credit,MKTG (104) 198,4615,,Fashion Cad Lab,5
4656,,3.00,NDC,No Degree Credit,MKTG (104) 802,4615,,Honors - Marketing,5
4656,,3.00,NDC,No Degree Credit,PARLEG (110) 101,4615,,Intro to Paralegalism,5
4656,,3.00,NDC,No Degree Credit,PARLEG (110) 141,4615,,Computer Apps-Legal,5
4656,,1.00,NDC,No Degree Credit,PARLEG (110) 175,4615,,Orient to Paralegal Profession,5
4656,,3.00,NDC,No Degree Credit,FIN PLAN (114) 117,4615,,Money & Banking,5
4656,,3.00,NDC,No Degree Credit,FIN PLAN (114) 126,4615,,Corporate Finance,5
4656,,3.00,NDC,No Degree Credit,FIN PLAN (114) 128,4615,,Financial Institutions,5
4656,,3.00,NDC,No Degree Credit,FIN PLAN (114) 130,4615,,Personal Finance,5
4656,,3.00,NDC,No Degree Credit,FIN PLAN (114) 201,4615,,Financial Life Skills,5
4656,,3.00,NDC,No Degree Credit,HRMGT (116) 145,4615,,Intro to Human Resources,5
4656,,3.00,NDC,No Degree Credit,GLBL ED (140) 101,4615,,Trad Healing Cross Cult Contex,5
4656,,1.00,NDC,No Degree Credit,GLBL ED (140) 107,4615,,Perspectives on Study Abroad,5
4656,,3.00,NDC,No Degree Credit,HOSPT (109) 101,4615,,Exploring Hospitality,5
4656,,3.00,NDC,No Degree Credit,HOSPT (109) 102,4615,,Fundamentals of Meeting Mgmt,5
4656,,2.00,NDC,No Degree Credit,HOSPT (109) 107,4615,,Recreation Cpr/First Aid,5
4656,,2.00,NDC,No Degree Credit,HOSPT (109) 108,4615,,Mtgs Industry Budget/Finance,5
4656,,2.00,NDC,No Degree Credit,HOSPT (109) 111,4615,,Registration/Housing Logistics,5
4656,,2.00,NDC,No Degree Credit,HOSPT (109) 124,4615,,Fund Food Prep,5
4656,,3.00,NDC,No Degree Credit,HOSPT (109) 125,4615,,Hospitality Leadership,5
4656,,3.00,NDC,No Degree Credit,HOSPT (109) 131,4615,,Rooms Division Operation,5
4656,,3.00,NDC,No Degree Credit,HOSPT (109) 134,4615,,Hotel/Restaurant Cost Control,5
4656,,3.00,NDC,No Degree Credit,HOSPT (109) 136,4615,,Hospitality Law,5
4656,,1.00,NDC,No Degree Credit,HOSPT (109) 137,4615,,Wine Appreciation,5
4656,,3.00,NDC,No Degree Credit,HOSPT (109) 138,4615,,Health Club Operations & Mgmt,5
4656,,3.00,NDC,No Degree Credit,HOSPT (109) 144,4615,,Disney College Internship,5
4656,,3.00,NDC,No Degree Credit,HOSPT (109) 146,4615,,Disney College Seminar,5
4656,,3.00,NDC,No Degree Credit,HOSPT (109) 176,4615,,Personal Trainer Development,5
4656,,1.00,NDC,No Degree Credit,HOSPT (109) 190,4615,,Recreation Seminar,5
4656,,3.00,NDC,No Degree Credit,HOSPT (109) 191,4615,,Tourism Computer Applications,5
4656,,1.00,NDC,No Degree Credit,OFFTECH (106) 101,4615,,Keyboarding Introduction,5
4656,,2.00,NDC,No Degree Credit,OFFTECH (106) 103,4615,,Records Management,5
