,to,level,credits,course_2,title_2,course_1,from_,gen_ed,"title_1,special"
2051,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 252,9999,,
2052,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 254,9999,FA,
2053,9999,L,2.0,CTA 131,Theatre Laboratory,SPEECH (810) 260,9999,AP,
2054,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 103,9999,,
2055,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 105,9999,,
2056,9999,L,3.0,ECO EL,Economics Elective,SOCSCI (809) 111,9999,SS,
2057,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 115,9999,,
2058,9999,,1.0,NDC,No Degree Credit,SOCSCI (809) 117,9999,,
2059,9999,L,3.0,POL 104,Amer Gov & Politics,SOCSCI (809) 122,9999,"UCTA,SS",
2060,9999,L,3.0,GEN EL,General Elective,SOCSCI (809) 125,9999,SS,
2061,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 127,9999,,
2062,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 128,9999,,
2063,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 131,9999,,
2064,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 133,9999,,
2065,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 136,9999,,
2066,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 137,9999,,
2067,9999,L,3.0,ECO EL,Economics Elective,SOCSCI (809) 143,9999,,
2068,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 145,9999,,
2069,9999,L,3.0,GEN EL,General Elective,SOCSCI (809) 151,9999,SS,
2070,9999,L,3.0,ART EL,Art Elective,ART (815) 221,9999,AP,
2071,9999,L,2.0,ART EL,Art Elective,ART (815) 223,9999,AP,
2072,9999,L,3.0,ART EL,Art Elective,ART (815) 224,9999,,
2073,9999,L,2.0,ART EL,Art Elective,ART (815) 225,9999,,
2074,9999,L,3.0,ART EL,Art Elective,ART (815) 226,9999,AP,
2075,9999,L,2.0,ART EL,Art Elective,ART (815) 230,9999,AP,
2076,9999,L,3.0,ART 161,Introduction to Photography,ART (815) 234,9999,AP,
2077,9999,L,3.0,ART EL,Art Elective,ART (815) 235,9999,AP,
2078,9999,L,3.0,ART EL,Art Elective,ART (815) 236,9999,AP,
2079,9999,L,3.0,ART EL,Art Elective,ART (815) 237,9999,AP,
2080,9999,L,3.0,ART 121,Intro to Painting,ART (815) 241,9999,AP,
2081,9999,L,3.0,ART EL,Art Elective,ART (815) 242,9999,AP,
2082,9999,L,3.0,ART EL,Art Elective,ART (815) 253,9999,AP,
2083,9999,L,3.0,ART EL,Art Elective,ART (815) 254,9999,AP,
2084,9999,L,3.0,ART 141,Intro to Printmaking,ART (815) 255,9999,AP,
2085,9999,L,3.0,ART EL,Art Elective,ART (815) 256,9999,AP,
2086,9999,L,2.0,ART EL,Art Elective,ART (815) 262,9999,AP,
2087,9999,L,2.0,ART EL,Art Elective,ART (815) 270,9999,AP,
2088,9999,L,3.0,ENG 267,Contemporary Literature,COMMSK (801) 229,9999,HU,
2089,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 230,9999,HU,
2090,9999,L,3.0,ENG 203,Creative Writing I,COMMSK (801) 240,9999,FA,
2091,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 241,9999,AP,
2092,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 242,9999,AP,
2093,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 243,9999,AP,
2094,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 244,9999,AP,
2095,9999,L,3.0,CTA 203,News & Info Writing,COMMSK (801) 245,9999,AP,
2096,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,COMMSK (801) 246,9999,AP,
2097,9999,L,2.0,CTA EL,Communication and Theatre Arts Elective,COMMSK (801) 247,9999,,
2098,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,COMMSK (801) 248,9999,,
2099,9999,L,3.0,ENG EL,English Elective,COMMSK (801) 250,9999,HU,
2100,9999,L,4.0,ENG EL,English Elective,COMMSK (801) 251,9999,HU,
2101,9999,L,3.0,GSW EL,"Gender, Sexuality, & Women's Studies Elective",COMMSK (801) 255,9999,HU,
2102,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,COMMSK (801) 260,9999,AP,
2103,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,COMMSK (801) 262,9999,,
2104,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,COMMSK (801) 263,9999,,
2105,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,COMMSK (801) 265,9999,,
2106,9999,L,2.0,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 261,9999,,
2107,9999,L,3.0,CTA 131,Theatre Laboratory,SPEECH (810) 262,9999,AP,
2108,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 263,9999,AP,
2109,9999,L,2.0,CTA EL,Communication and Theatre Arts Elective,SPEECH (810) 264,9999,AP,
2110,9999,L,2.0,CTA 266,Group Discussion,SPEECH (810) 266,9999,SS,
2111,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 153,9999,,
2112,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 155,9999,,
2113,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 156,9999,,
2114,9999,L,3.0,PSY EL,Psychology Elective,SOCSCI (809) 159,9999,,
2115,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 160,9999,,
2116,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 161,9999,,
2117,9999,L,3.0,GEN EL,General Elective,SOCSCI (809) 166,9999,"EL, UCTA",
2118,9999,,1.0,NDC,No Degree Credit,SOCSCI (809) 167,9999,,
2119,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 172,9999,"SS, UCTA",
2120,9999,L,3.0,SOC 130,Contemp Social Prob,SOCSCI (809) 174,9999,SS,
2121,9999,L,3.0,PSY EL,Psychology Elective,SOCSCI (809) 188,9999,SS,
2122,9999,L,3.0,ECO 101,Intro to Economics,SOCSCI (809) 195,9999,"UCTA,SS",
2123,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 196,9999,"SS, UCTA",
2124,9999,L,3.0,GEN EL,General Elective,SOCSCI (809) 197,9999,SS,
2125,9999,L,3.0,PSY 202,Introductory Psych,SOCSCI (809) 198,9999,"UCTA,SS",
2126,9999,L,3.0,GEN EL,General Elective,SOCSCI (809) 199,9999,SS,
2127,9999,L,1.0,GEN EL,General Elective,SOCSCI (809) 200,9999,,
2128,9999,L,3.0,PSY EL,Psychology Elective,SOCSCI (809) 201,9999,SS,
2129,9999,L,3.0,SOC 130,Contemp Social Prob,SOCSCI (809) 202,9999,SS,
2130,9999,L,3.0,SOC 101,Intro to Sociology,SOCSCI (809) 203,9999,"UCTA,SS",
2131,9999,L,3.0,SOC 220,Soc Marriage/Family,SOCSCI (809) 204,9999,SS,
2132,9999,L,2.0,ART EL,Art Elective,ART (815) 280,9999,AP,
2133,9999,L,3.0,ART EL,Art Elective,ART (815) 281,9999,AP,
2134,9999,L,3.0,ART EL,Art Elective,ART (815) 282,9999,AP,
2135,9999,L,2.0,ART EL,Art Elective,ART (815) 283,9999,AP,
2136,9999,L,3.0,ART EL,Art Elective,ART (815) 284,9999,AP,
2137,9999,L,3.0,ART EL,Art Elective,ART (815) 285,9999,AP,
2138,9999,L,3.0,ART EL,Art Elective,ART (815) 286,9999,AP,
2139,9999,L,3.0,ART EL,Art Elective,ART (815) 287,9999,AP,
2140,9999,L,1.0,ART EL,Art Elective,ART (815) 288,9999,,
2141,9999,L,3.0,ART 154,Intro to Ceramics,ART (815) 290,9999,AP,
2142,9999,L,3.0,ART 254,Intermed Ceramics,ART (815) 291,9999,AP,
2143,9999,L,3.0,ART 122,Water-Based Media,ART (815) 292,9999,AP,
2144,9999,L,3.0,ART EL,Art Elective,ART (815) 293,9999,,
2145,9999,L,3.0,ART 122,Water-Based Media,ART (815) 294,9999,AP,
2146,9999,L,3.0,ART EL,Art Elective,ART (815) 295,9999,AP,
2147,9999,L,3.0,ART 255,Ceramics II,ART (815) 298,9999,AP,
2148,9999,L,3.0,SOC 125,Am Socty: Contemp Approach,SOCSCI (809) 205,9999,SS,
2149,9999,L,3.0,GSW 101,Introduction to Gender (Is),SOCSCI (809) 206,9999,"IS,SS",
2150,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 207,9999,SS,
2151,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 208,9999,"SS, ES",
2152,9999,L,3.0,GSW EL,"Gender, Sexuality, & Women's Studies Elective",SOCSCI (809) 209,9999,SS,
2153,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 210,9999,SS,
2154,9999,L,3.0,ECO 203,Economics - Macro,SOCSCI (809) 211,9999,SS,
2155,9999,L,3.0,ECO 204,Economics - Micro,SOCSCI (809) 212,9999,SS,
2156,9999,L,3.0,ECO EL,Economics Elective,SOCSCI (809) 213,9999,SS,
2157,9999,L,3.0,ECO EL,Economics Elective,SOCSCI (809) 214,9999,SS,
2158,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 215,9999,"SS, ES",
2159,9999,L,3.0,GSW EL,"Gender, Sexuality, & Women's Studies Elective",SOCSCI (809) 216,9999,SS,
2160,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 217,9999,SS,
2161,9999,L,3.0,SOC 101,Intro to Sociology,SOCSCI (809) 219,9999,"UCTA,SS",
2162,9999,L,3.0,POL 385,Pol Amer Foreign Pol,SOCSCI (809) 220,9999,SS,
2163,9999,L,3.0,POL 104,Amer Gov & Politics,SOCSCI (809) 221,9999,"UCTA,SS",
2164,9999,L,3.0,POL 225,State and Local Gov,SOCSCI (809) 222,9999,SS,
2165,9999,L,3.0,POL 275,Internat Politics,SOCSCI (809) 223,9999,SS,
2166,9999,L,3.0,POL EL,Political Science Elective,SOCSCI (809) 224,9999,SS,
2167,9999,L,3.0,PSY 330,Social Psychology,SOCSCI (809) 225,9999,SS,
2168,9999,L,3.0,PSY 202,Introductory Psych,SOCSCI (809) 231,9999,"UCTA,SS",
2169,9999,L,3.0,PSY EL,Psychology Elective,SOCSCI (809) 232,9999,SS,
2170,9999,L,3.0,PSY 250,Life Span Devel Psy,SOCSCI (809) 233,9999,SS,
2171,9999,L,3.0,PSY 205,Dynamics of Hum Beha,SOCSCI (809) 235,9999,SS,
2172,9999,L,3.0,PSY EL,Psychology Elective,SOCSCI (809) 236,9999,SS,
2173,9999,L,3.0,PSY 309,Abnormal Psychology,SOCSCI (809) 237,9999,SS,
2174,9999,L,3.0,PSY EL,Psychology Elective,SOCSCI (809) 238,9999,SS,
2175,9999,L,3.0,PSY 360,Psy/Childhd & Adolesc,SOCSCI (809) 239,9999,SS,
2176,9999,L,3.0,HIS EL,History Elective,SOCSCI (809) 240,9999,"SS, ES",
2177,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 241,9999,"SS, ES",
2178,9999,L,3.0,GSW EL,"Gender, Sexuality, & Women's Studies Elective",SOCSCI (809) 250,9999,SS,
2179,9999,L,3.0,PHI 101,Intro to Philosophy,SOCSCI (809) 260,9999,HU,
2180,9999,L,4.0,PHI 211,Elementary Logic,SOCSCI (809) 261,9999,MS,
2181,9999,L,3.0,PHI EL,Philosophy Elective,SOCSCI (809) 262,9999,HU,
2182,9999,L,3.0,PHI EL,Philosophy Elective,SOCSCI (809) 263,9999,"HU, ES",
2183,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,SOCSCI (809) 264,9999,,
2184,9999,L,3.0,PHI EL,Philosophy Elective,SOCSCI (809) 265,9999,HU,
2185,9999,L,3.0,GEN EL,General Elective,SOCSCI (809) 266,9999,HU,
2186,9999,L,3.0,GEN EL,General Elective,SOCSCI (809) 267,9999,,
2187,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 268,9999,SS,
2188,9999,L,3.0,POL EL,Political Science Elective,SOCSCI (809) 269,9999,SS,
2189,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 271,9999,SS,
2190,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 272,9999,SS,
2191,9999,L,3.0,SOC 275,"Religion, Spirit, & Secularism",SOCSCI (809) 275,9999,SS,
2192,9999,L,1.0,GEN EL,General Elective,SOCSCI (809) 277,9999,,
2193,9999,L,3.0,ANT 100,Intro to General Anthro,SOCSCI (809) 280,9999,SS,
2194,9999,L,3.0,ANT 102,Disc Past:Archlgy & Prehis Wld,SOCSCI (809) 281,9999,SS,
2195,9999,L,3.0,ANT EL,Anthropology Elective,SOCSCI (809) 282,9999,"SS, ES",
2196,9999,L,3.0,ANT 104,Intro to Cultural Anthropology,SOCSCI (809) 283,9999,SS,
2197,9999,L,3.0,ANT EL,Anthropology Elective,SOCSCI (809) 284,9999,SS,
2198,9999,L,3.0,ANT EL,Anthropology Elective,SOCSCI (809) 285,9999,SS,
2199,9999,L,3.0,ANT EL,Anthropology Elective,SOCSCI (809) 286,9999,SS,
2200,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 103,9999,,
2201,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 105,9999,,
2202,9999,L,3.0,ECO EL,Economics Elective,SOCSCI (809) 111,9999,SS,
2203,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 115,9999,,
2204,9999,,1.0,NDC,No Degree Credit,SOCSCI (809) 117,9999,,
2205,9999,L,3.0,POL 104,Amer Gov & Politics,SOCSCI (809) 122,9999,"UCTA,SS",
2206,9999,L,3.0,GEN EL,General Elective,SOCSCI (809) 125,9999,SS,
2207,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 127,9999,,
2208,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 128,9999,,
2209,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 131,9999,,
2210,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 133,9999,,
2211,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 136,9999,,
2212,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 137,9999,,
2213,9999,L,3.0,ECO EL,Economics Elective,SOCSCI (809) 143,9999,,
2214,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 145,9999,,
2215,9999,L,3.0,GEN EL,General Elective,SOCSCI (809) 151,9999,SS,
2216,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 153,9999,,
2217,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 155,9999,,
2218,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 156,9999,,
2219,9999,L,3.0,PSY EL,Psychology Elective,SOCSCI (809) 159,9999,,
2220,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 160,9999,,
2221,9999,,3.0,NDC,No Degree Credit,SOCSCI (809) 161,9999,,
2222,9999,L,3.0,GEN EL,General Elective,SOCSCI (809) 166,9999,"EL, UCTA",
2223,9999,,1.0,NDC,No Degree Credit,SOCSCI (809) 167,9999,,
2224,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 172,9999,"SS, UCTA",
2225,9999,L,3.0,SOC 130,Contemp Social Prob,SOCSCI (809) 174,9999,SS,
2226,9999,L,3.0,PSY EL,Psychology Elective,SOCSCI (809) 188,9999,SS,
2227,9999,L,3.0,ECO 101,Intro to Economics,SOCSCI (809) 195,9999,"UCTA,SS",
2228,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 196,9999,"SS, UCTA",
2229,9999,L,3.0,GEN EL,General Elective,SOCSCI (809) 197,9999,SS,
2230,9999,L,3.0,PSY 202,Introductory Psych,SOCSCI (809) 198,9999,"UCTA,SS",
2231,9999,L,3.0,GEN EL,General Elective,SOCSCI (809) 199,9999,SS,
2232,9999,L,1.0,GEN EL,General Elective,SOCSCI (809) 200,9999,,
2233,9999,L,3.0,PSY EL,Psychology Elective,SOCSCI (809) 201,9999,SS,
2234,9999,L,3.0,SOC 130,Contemp Social Prob,SOCSCI (809) 202,9999,SS,
2235,9999,L,3.0,SOC 101,Intro to Sociology,SOCSCI (809) 203,9999,"UCTA,SS",
2236,9999,L,3.0,SOC 220,Soc Marriage/Family,SOCSCI (809) 204,9999,SS,
2237,9999,L,3.0,SOC 125,Am Socty: Contemp Approach,SOCSCI (809) 205,9999,SS,
2238,9999,L,3.0,GSW 101,Introduction to Gender (Is),SOCSCI (809) 206,9999,"IS,SS",
2239,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 207,9999,SS,
2240,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 208,9999,"SS, ES",
2241,9999,L,3.0,GSW EL,"Gender, Sexuality, & Women's Studies Elective",SOCSCI (809) 209,9999,SS,
2242,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 210,9999,SS,
2243,9999,L,3.0,ECO 203,Economics - Macro,SOCSCI (809) 211,9999,SS,
2244,9999,L,3.0,ECO 204,Economics - Micro,SOCSCI (809) 212,9999,SS,
2245,9999,L,3.0,ECO EL,Economics Elective,SOCSCI (809) 213,9999,SS,
2246,9999,L,3.0,ECO EL,Economics Elective,SOCSCI (809) 214,9999,SS,
2247,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 215,9999,"SS, ES",
2248,9999,L,3.0,GSW EL,"Gender, Sexuality, & Women's Studies Elective",SOCSCI (809) 216,9999,SS,
2249,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 217,9999,SS,
2250,9999,L,3.0,SOC 101,Intro to Sociology,SOCSCI (809) 219,9999,"UCTA,SS",
2251,9999,L,3.0,POL 385,Pol Amer Foreign Pol,SOCSCI (809) 220,9999,SS,
2252,9999,L,3.0,POL 104,Amer Gov & Politics,SOCSCI (809) 221,9999,"UCTA,SS",
2253,9999,L,3.0,POL 225,State and Local Gov,SOCSCI (809) 222,9999,SS,
2254,9999,L,3.0,POL 275,Internat Politics,SOCSCI (809) 223,9999,SS,
2255,9999,L,3.0,POL EL,Political Science Elective,SOCSCI (809) 224,9999,SS,
2256,9999,L,3.0,PSY 330,Social Psychology,SOCSCI (809) 225,9999,SS,
2257,9999,L,3.0,PSY 202,Introductory Psych,SOCSCI (809) 231,9999,"UCTA,SS",
2258,9999,L,3.0,PSY EL,Psychology Elective,SOCSCI (809) 232,9999,SS,
2259,9999,L,3.0,PSY 250,Life Span Devel Psy,SOCSCI (809) 233,9999,SS,
2260,9999,L,3.0,PSY 205,Dynamics of Hum Beha,SOCSCI (809) 235,9999,SS,
2261,9999,L,3.0,PSY EL,Psychology Elective,SOCSCI (809) 236,9999,SS,
2262,9999,L,3.0,PSY 309,Abnormal Psychology,SOCSCI (809) 237,9999,SS,
2263,9999,L,3.0,PSY EL,Psychology Elective,SOCSCI (809) 238,9999,SS,
2264,9999,L,3.0,PSY 360,Psy/Childhd & Adolesc,SOCSCI (809) 239,9999,SS,
2265,9999,L,3.0,HIS EL,History Elective,SOCSCI (809) 240,9999,"SS, ES",
2266,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 241,9999,"SS, ES",
2267,9999,L,3.0,GSW EL,"Gender, Sexuality, & Women's Studies Elective",SOCSCI (809) 250,9999,SS,
2268,9999,L,3.0,PHI 101,Intro to Philosophy,SOCSCI (809) 260,9999,HU,
2269,9999,L,4.0,PHI 211,Elementary Logic,SOCSCI (809) 261,9999,MS,
2270,9999,L,3.0,PHI EL,Philosophy Elective,SOCSCI (809) 262,9999,HU,
2271,9999,L,3.0,PHI EL,Philosophy Elective,SOCSCI (809) 263,9999,"HU, ES",
2272,9999,L,3.0,CTA EL,Communication and Theatre Arts Elective,SOCSCI (809) 264,9999,,
2273,9999,L,3.0,PHI EL,Philosophy Elective,SOCSCI (809) 265,9999,HU,
2274,9999,L,3.0,GEN EL,General Elective,SOCSCI (809) 266,9999,HU,
2275,9999,L,3.0,GEN EL,General Elective,SOCSCI (809) 267,9999,,
2276,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 268,9999,SS,
2277,9999,L,3.0,POL EL,Political Science Elective,SOCSCI (809) 269,9999,SS,
2278,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 271,9999,SS,
2279,9999,L,3.0,SOC EL,Sociology Elective,SOCSCI (809) 272,9999,SS,
2280,9999,L,3.0,SOC 275,"Religion, Spirit, & Secularism",SOCSCI (809) 275,9999,SS,
2281,9999,L,1.0,GEN EL,General Elective,SOCSCI (809) 277,9999,,
2282,9999,L,3.0,ANT 100,Intro to General Anthro,SOCSCI (809) 280,9999,SS,
2283,9999,L,3.0,ANT 102,Disc Past:Archlgy & Prehis Wld,SOCSCI (809) 281,9999,SS,
2284,9999,L,3.0,ANT EL,Anthropology Elective,SOCSCI (809) 282,9999,"SS, ES",
2285,9999,L,3.0,ANT 104,Intro to Cultural Anthropology,SOCSCI (809) 283,9999,SS,
2286,9999,L,3.0,ANT EL,Anthropology Elective,SOCSCI (809) 284,9999,SS,
2287,9999,L,3.0,ANT EL,Anthropology Elective,SOCSCI (809) 285,9999,SS,
2288,9999,L,3.0,ANT EL,Anthropology Elective,SOCSCI (809) 286,9999,SS,
2289,9999,,3.0,NDC,No Degree Credit,MATH (804) 106,9999,,
2290,9999,L,3.0,MAT EL,Mathematics Elective,MATH (804) 107,9999,,
2291,9999,,3.0,NDC,No Degree Credit,MATH (804) 110,9999,,
2292,9999,P,3.0,MAT 091,Elementary Algebra,MATH (804) 113,9999,,
2293,9999,,2.0,NDC,No Degree Credit,MATH (804) 114,9999,,
2294,9999,P,5.0,MAT 091,Elementary Algebra,MATH (804) 115,9999,,
2295,9999,L,3.0,MAT EL,Mathematics Elective,MATH (804) 116,9999,MS,
2296,9999,L,4.0,MAT 105,Intro College Algebra,MATH (804) 118,9999,EL,
2297,9999,,3.0,NDC,No Degree Credit,MATH (804) 133,9999,,
2298,9999,L,3.0,MAT 110,College Algebra,MATH (804) 152,9999,"MS,CR",
2299,9999,L,3.0,MAT 117,Elementary Statistics,MATH (804) 189,9999,"UCTA,MS",
2300,9999,L,3.0,MAT 110,College Algebra,MATH (804) 195,9999,"MS,CR",
2301,9999,L,3.0,MAT 113,Trigonometry,MATH (804) 196,9999,MS,
2302,9999,L,5.0,MAT 124,Pre-Calculus Mathematics,MATH (804) 197,9999,"UCTA,MS",
2303,9999,L,4.0,MAT 221,Calc & Analy Geom I,MATH (804) 198,9999,MS,
2304,9999,P,3.0,NDC,No Degree Credit,MATH (804) 200,9999,,
2305,9999,L,4.0,MAT 105,Intro College Algebra,MATH (804) 201,9999,EL,
2306,9999,L,2.0,MAT EL,Mathematics Elective,MATH (804) 202,9999,,
2307,9999,L,2.0,MAT 105,Intro College Algebra,MATH (804) 203,9999,EL,
2308,9999,L,4.0,CPS EL,Computer Sciences Elective,MATH (804) 206,9999,,
2309,9999,L,2.0,CPS EL,Computer Sciences Elective,MATH (804) 207,9999,,
2310,9999,L,4.0,CPS EL,Computer Sciences Elective,MATH (804) 208,9999,EL,
2311,9999,L,3.0,MAT 108,Quantitative Reasoning,MATH (804) 211,9999,"CR,MS",
2312,9999,L,3.0,MAT 110,College Algebra,MATH (804) 212,9999,"MS,CR",
2313,9999,L,3.0,MAT 113,Trigonometry,MATH (804) 213,9999,MS,
2314,9999,L,3.0,MAT 210,Topics in Finite Math,MATH (804) 220,9999,MS,
2315,9999,L,5.0,MAT 124,Pre-Calculus Mathematics,MATH (804) 229,9999,"UCTA,MS",
2316,9999,L,5.0,MAT 221,Calc & Analy Geom I,MATH (804) 231,9999,MS,
2317,9999,L,5.0,MAT 222,Calculus & Analytic Geom II,MATH (804) 232,9999,MS,
2318,9999,L,5.0,MAT 223,Calculus  & Analytic Geom III,MATH (804) 233,9999,MS,
2319,9999,L,4.0,MAT 117,Elementary Statistics,MATH (804) 240,9999,"UCTA,MS",
2320,9999,L,1.0,MAT EL,Mathematics Elective,MATH (804) 245,9999,MS,
2321,9999,L,1.0,MAT EL,Mathematics Elective,MATH (804) 246,9999,MS,
2322,9999,L,1.0,MAT EL,Mathematics Elective,MATH (804) 247,9999,MS,
2323,9999,L,1.0,MAT EL,Mathematics Elective,MATH (804) 248,9999,MS,
2324,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 205,9999,AP,
2325,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 207,9999,AP,
2326,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 209,9999,AP,
2327,9999,L,1.0,HES 019,Lifetme Activ: Weight Training,PHYED (807) 210,9999,AP,
2328,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 211,9999,AP,
2329,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 212,9999,AP,
2330,9999,L,1.0,HES 005,Team Sports: Basketball,PHYED (807) 221,9999,AP,
2331,9999,L,1.0,HES 018,Team Sports: Volleyball,PHYED (807) 223,9999,AP,
2332,9999,L,1.0,HES 022,Intermed Volleyball,PHYED (807) 224,9999,AP,
2333,9999,L,1.0,HES 014,Team Sports: Softball,PHYED (807) 225,9999,AP,
2334,9999,L,4.0,HES 058,Life Guard Training,PHYED (807) 228,9999,AP,
2335,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 229,9999,AP,
2336,9999,L,1.0,HES 055,Beginning Swimming,PHYED (807) 230,9999,AP,
2337,9999,L,1.0,HES 056,Int Swimming,PHYED (807) 231,9999,AP,
2338,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 232,9999,AP,
2339,9999,L,2.0,HES 058,Life Guard Training,PHYED (807) 233,9999,AP,
2340,9999,L,1.0,HES 061,Scuba Diving,PHYED (807) 234,9999,AP,
2341,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 235,9999,AP,
2342,9999,L,1.0,HES 016,Lifetime Activity: Tennis,PHYED (807) 236,9999,AP,
2343,9999,L,1.0,HES 017,Intermediate Tennis,PHYED (807) 237,9999,AP,
2344,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 238,9999,AP,
2345,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 239,9999,AP,
2346,9999,L,1.0,HES 009,Lifetime Activity: Golf,PHYED (807) 240,9999,AP,
2347,9999,L,1.0,HES 010,Intermediate Golf,PHYED (807) 241,9999,AP,
2348,9999,L,1.0,HES 006,Lifetime Activity: Bowling,PHYED (807) 242,9999,AP,
2349,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 243,9999,AP,
2350,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 244,9999,AP,
2351,9999,L,1.0,PED EL,Physical Education Elective,PHYED (807) 245,9999,AP,
2352,9999,L,1.0,HES 029,"Training and Plyometrics,Begin",PHYED (807) 246,9999,AP,
2353,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 247,9999,AP,
2354,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 248,9999,AP,
2355,9999,L,1.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 249,9999,AP,
2356,9999,L,1.0,HES 002,Badminton,PHYED (807) 250,9999,AP,
2357,9999,L,2.0,HES EL,"Health, Exercise Science & Athletics Elective",PHYED (807) 251,9999,AP,
2358,9999,L,1.0,HES 001,Archery,PHYED (807) 253,9999,AP,
2359,9999,L,1.0,HES 046,Lifetime Activity: Yoga,PHYED (807) 254,9999,AP,
