to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
Chippewa Valley Tech. College,,3.00,COMMSK (801) 198,Speech,COMMSK (801) 198,Moraine Park Tech. College,UCTA,Speech,22
Chippewa Valley Tech. College,,4.00,NATSCI (806) 134,General Chemistry,NATSCI (806) 134,Moraine Park Tech. College,UCTA,General Chemistry,22
Chippewa Valley Tech. College,,4.00,NATSCI (806) 177,Gen Anatomy & Physiology,NATSCI (806) 177,Moraine Park Tech. College,,Gen Anatomy & Physiology,
Chippewa Valley Tech. College,,4.00,NATSCI (806) 179,Adv Anatomy & Physiology,NATSCI (806) 179,Moraine Park Tech. College,,Adv Anatomy & Physiology,
Chippewa Valley Tech. College,,4.00,NATSCI (806) 186,Intro to Biochemistry,NATSCI (806) 186,Moraine Park Tech. College,,Intro to Biochemistry,
Chippewa Valley Tech. College,,3.00,NATSCI (806) 189,Basic Anatomy,NATSCI (806) 189,Moraine Park Tech. College,,Basic Anatomy,
Chippewa Valley Tech. College,,4.00,NATSCI (806) 197,Microbiology,NATSCI (806) 197,Moraine Park Tech. College,,Microbiology,
Gateway Tech. College,,1.00,COMPSOFT (103) 102,Microsoft Excel,COMPSOFT (103) 180,Moraine Park Tech. College,,Microsoft Excel,200
Gateway Tech. College,,1.00,COMPSOFT (103) 105,Microsoft Access,COMPSOFT (103) 181,Moraine Park Tech. College,,Microsoft Access,200
Gateway Tech. College,,2.00,COMPSOFT (103) 103,Microsoft Excel II,COMPSOFT (103) 190,Moraine Park Tech. College,,Advanced Microsoft Excel,200
Gateway Tech. College,,1.00,SECSCI (106) 126,Keyboarding,OFFTECH (106) 103,Moraine Park Tech. College,,Keyboarding,200
Gateway Tech. College,,3.00,OFFTECH (106) 013,Spreadsheet/Db For Bus. II,OFFTECH (106) 163,Moraine Park Tech. College,,Database/Spreadsheet Essentls,200
Gateway Tech. College,,3.00,MEDTERM (501) 101,Medical Terminology,MEDTERM (501) 101,Moraine Park Tech. College,,Medical Terminology,"200, 215"
Gateway Tech. College,,2.00,MEDTERM (501) 104,Culture of Healthcare,MEDTERM (501) 104,Moraine Park Tech. College,,Healthcare Customer Serv.,"200, 215"
Gateway Tech. College,,2.00,MEDTERM (501) 107,Digital Literacy For Healthcar,MEDTERM (501) 107,Moraine Park Tech. College,,Digital Literacy For Healthcar,"200, 215"
