to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
UW-La Crosse,U,3.00,SOC EL,Sociology Elective,CRIMLJUS 4130,UW-Platteville,,Police Community Relations,535
UW-La Crosse,U,3.00,SOC EL,Sociology Elective,CRIMLJUS 4230,UW-Platteville,,Community-Based Corrections,535
UW-La Crosse,,3.00,NDC,No Degree Credit,CRIMLJUS 4330,UW-Platteville,,Crim Procedure and Evidence,5
UW-La Crosse,L,3.00,GEN EL,General Elective,CRIMLJUS 4430,UW-Platteville,,Issues in Crim Just Plan/Mgt,
UW-La Crosse,L,1.00-3.00,GEN CONF,General Confer,CRIMLJUS 4500,UW-Platteville,,Directed Individual Studies,"1, 8"
UW-La Crosse,L,1.00-3.00,GEN CONF,General Confer,CRIMLJUS 4630,UW-Platteville,,Current Topics in Crim Justice,"1, 8"
UW-La Crosse,U,2.00-4.00,SOC CONF,Sociology Confer,CRIMLJUS 4730,UW-Platteville,,Honors Crim Just Research,"2, 3, 8"
UW-La Crosse,U,3.00,SOC EL,Sociology Elective,CRIMLJUS 4830,UW-Platteville,,Victimology Restorative Justic,
UW-La Crosse,U,8.00,SOC 450,Internship in Sociology,CRIMLJUS 4880,UW-Platteville,,Internship,
UW-La Crosse,U,3.00,SOC CONF,Sociology Confer,CRIMLJUS 4930,UW-Platteville,,Criminal Justice Seminar,"2, 3"
UW-La Crosse,L,3.00,GEN EL,General Elective,CIVILENG 2000,UW-Platteville,,Introduction to Infrastructure,
UW-La Crosse,L,3.00,GEN EL,General Elective,CIVILENG 2120,UW-Platteville,,Civil Engr Computer Appl,
UW-La Crosse,L,3.00,GEN EL,General Elective,CIVILENG 2630,UW-Platteville,,Elements of Surveying,
UW-La Crosse,L,3.00,GEN EL,General Elective,CIVILENG 2640,UW-Platteville,,Route Layout and Photogram,
UW-La Crosse,L,2.00,CEI 450,Cooperative Educ Internship,CIVILENG 2950,UW-Platteville,,Civil and Envir Engr Coop Educ,
UW-La Crosse,L,2.00,CEI 450,Cooperative Educ Internship,CIVILENG 2960,UW-Platteville,,Civil and Environ Engr Coop Ed,
UW-La Crosse,L,1.00,GEN EL,General Elective,CIVILENG 2970,UW-Platteville,,Civil and Envir Engr Intern,
UW-La Crosse,U,3.00,GEN EL,General Elective,CIVILENG 3020,UW-Platteville,,Construction Engineering,
UW-La Crosse,L,3.00,GEN EL,General Elective,CIVILENG 3030,UW-Platteville,,Construction Materials,
UW-La Crosse,U,4.00,PHY EL,Physics Elective,CIVILENG 3100,UW-Platteville,,Structural Mechanics,
UW-La Crosse,U,3.00,GEN EL,General Elective,CIVILENG 3150,UW-Platteville,,Reinforced Concrete Design,
UW-La Crosse,U,4.00,PHY EL,Physics Elective,CIVILENG 3300,UW-Platteville,,Fluid Mechanics,
UW-La Crosse,U,1.00,PHY EL,Physics Elective,CIVILENG 3310,UW-Platteville,,Fluid Mechanics Lab,
UW-La Crosse,U,4.00,GEN EL,General Elective,CIVILENG 3340,UW-Platteville,,Environmental Engineering,
UW-La Crosse,U,3.00,GEN EL,General Elective,CIVILENG 3430,UW-Platteville,,Water/Wastewatr Analysis,
UW-La Crosse,U,3.00,GEN EL,General Elective,CIVILENG 3530,UW-Platteville,,Transportation Engineering,
UW-La Crosse,U,3.00,GEN EL,General Elective,CIVILENG 3730,UW-Platteville,,Geotechnical Engineering I,
UW-La Crosse,U,4.00,CEI 450,Cooperative Educ Internship,CIVILENG 3950,UW-Platteville,,Civil & Envir Engr Coop Educ,
UW-La Crosse,U,2.00,CEI 450,Cooperative Educ Internship,CIVILENG 3960,UW-Platteville,,Civil and Envir Engr Coop Educ,
UW-La Crosse,U,1.00,GEN EL,General Elective,CIVILENG 3970,UW-Platteville,,Civil & Envir Engr Internship,
UW-La Crosse,U,3.00,GEN EL,General Elective,CIVILENG 4020,UW-Platteville,,Constr Estimates and Costs,
