to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,special
UW-Whitewater,,3.00,ENGLISH EL,English Elective,COMMSK (801) 240,Western Tech. College,,Creative Writing,
Gateway Tech. College,,1.00,CUL ARTS (316) 170,Sanitation and Hygiene,CUL MGMT (317) 109,Western Tech. College,,Princ of Fs Sanitation&Safety,200
Gateway Tech. College,,3.00,CUL ARTS (316) 100,Basic Foods,CUL MGMT (317) 117,Western Tech. College,,Foods 1,200
Gateway Tech. College,,2.00,CUL ARTS (316) 130,Nutrition,CUL MGMT (317) 122,Western Tech. College,,Nutrition For Food Service,200
Gateway Tech. College,,4.00,SURGT (512) 125,Intro to Surgical Technology,SURGT (512) 125,Western Tech. College,,Intro to Surgical Technology,200
Gateway Tech. College,,4.00,SURGT (512) 126,Surgical Tech Fundamentals 1,SURGT (512) 126,Western Tech. College,,Surgical Tech Fundamentals 1,"200, 215"
Gateway Tech. College,,2.00,SURGT (512) 127,Exploring Surgical Issues,SURGT (512) 127,Western Tech. College,,Exploring Surgical Issues,"200, 215"
Gateway Tech. College,,4.00,SURGT (512) 128,Surgical Tech Fundamentals 2,SURGT (512) 128,Western Tech. College,,Surgical Tech Fundamentals 2,"200, 215"
Gateway Tech. College,,2.00,SURGT (512) 129,Surgical Pharmacology,SURGT (512) 129,Western Tech. College,,Surgical Pharmacology,"200, 215"
Gateway Tech. College,,2.00,SURGT (512) 130,Surgical Skills Application,SURGT (512) 130,Western Tech. College,,Surgical Skills Application,"200, 215"
Gateway Tech. College,,4.00,SURGT (512) 131,Surgical Interventions 1,SURGT (512) 131,Western Tech. College,,Surgical Interventions 1,"200, 215"
Gateway Tech. College,,3.00,SURGT (512) 132,Surgical Technology Clinical 1,SURGT (512) 132,Western Tech. College,,Surgical Technology Clinical 1,"200, 215"
Gateway Tech. College,,3.00,SURGT (512) 133,Surgical Technology Clinical 2,SURGT (512) 133,Western Tech. College,,Surgical Technology Clinical 2,"200, 215"
Gateway Tech. College,,3.00,SURGT (512) 134,Surgical Interventions 2,SURGT (512) 134,Western Tech. College,,Surgical Interventions 2,"200, 215"
Gateway Tech. College,,3.00,SURGT (512) 135,Surgical Technology Clinical 3,SURGT (512) 135,Western Tech. College,,Surgical Technology Clinical 3,"200, 215"
Gateway Tech. College,,3.00,SURGT (512) 136,Surgical Technology Clinical 4,SURGT (512) 136,Western Tech. College,,Surgical Technology Clinical 4,"200, 215"
Gateway Tech. College,,1.00,DENTAL (508) 101,Dental Health Safety,DENTAL (508) 101,Western Tech. College,,Dental Health Safety,"200, 215"
